LCLid,stdorToU,DateTime,KWH/hh (per half hour) ,Acorn,Acorn_grouped
MAC003718,Std,07/06/2013 14:30:00,0.133,ACORN-A,Affluent
MAC003718,Std,07/06/2013 15:00:00,0.124,ACORN-A,Affluent
MAC003718,Std,07/06/2013 15:30:00,0.078,ACORN-A,Affluent
MAC003718,Std,07/06/2013 16:00:00,0.181,ACORN-A,Affluent
MAC003718,Std,07/06/2013 16:30:00,0.092,ACORN-A,Affluent
MAC003718,Std,07/06/2013 17:00:00,0.089,ACORN-A,Affluent
MAC003718,Std,07/06/2013 17:30:00,0.09,ACORN-A,Affluent
MAC003718,Std,07/06/2013 18:00:00,0.089,ACORN-A,Affluent
MAC003718,Std,07/06/2013 18:30:00,0.088,ACORN-A,Affluent
MAC003718,Std,07/06/2013 19:00:00,0.134,ACORN-A,Affluent
MAC003718,Std,07/06/2013 19:30:00,0.451,ACORN-A,Affluent
MAC003718,Std,07/06/2013 20:00:00,0.327,ACORN-A,Affluent
MAC003718,Std,07/06/2013 20:30:00,0.326,ACORN-A,Affluent
MAC003718,Std,07/06/2013 21:00:00,0.208,ACORN-A,Affluent
MAC003718,Std,07/06/2013 21:30:00,0.184,ACORN-A,Affluent
MAC003718,Std,07/06/2013 22:00:00,0.287,ACORN-A,Affluent
MAC003718,Std,07/06/2013 22:30:00,0.547,ACORN-A,Affluent
MAC003718,Std,07/06/2013 23:00:00,0.277,ACORN-A,Affluent
MAC003718,Std,07/06/2013 23:30:00,0.595,ACORN-A,Affluent
MAC003718,Std,08/06/2013 00:00:00,0.091,ACORN-A,Affluent
MAC003718,Std,08/06/2013 00:30:00,0.1,ACORN-A,Affluent
MAC003718,Std,08/06/2013 01:00:00,0.136,ACORN-A,Affluent
MAC003718,Std,08/06/2013 01:30:00,0.131,ACORN-A,Affluent
MAC003718,Std,08/06/2013 02:00:00,0.129,ACORN-A,Affluent
MAC003718,Std,08/06/2013 02:30:00,0.126,ACORN-A,Affluent
MAC003718,Std,08/06/2013 03:00:00,0.084,ACORN-A,Affluent
MAC003718,Std,08/06/2013 03:30:00,0.089,ACORN-A,Affluent
MAC003718,Std,08/06/2013 04:00:00,0.09,ACORN-A,Affluent
MAC003718,Std,08/06/2013 04:30:00,0.09,ACORN-A,Affluent
MAC003718,Std,08/06/2013 05:00:00,0.089,ACORN-A,Affluent
MAC003718,Std,08/06/2013 05:30:00,0.09,ACORN-A,Affluent
MAC003718,Std,08/06/2013 06:00:00,0.098,ACORN-A,Affluent
MAC003718,Std,08/06/2013 06:30:00,0.163,ACORN-A,Affluent
MAC003718,Std,08/06/2013 07:00:00,0.19,ACORN-A,Affluent
MAC003718,Std,08/06/2013 07:30:00,0.204,ACORN-A,Affluent
MAC003718,Std,08/06/2013 08:00:00,0.379,ACORN-A,Affluent
MAC003718,Std,08/06/2013 08:30:00,0.189,ACORN-A,Affluent
MAC003718,Std,08/06/2013 09:00:00,0.155,ACORN-A,Affluent
MAC003718,Std,08/06/2013 09:30:00,0.289,ACORN-A,Affluent
MAC003718,Std,08/06/2013 10:00:00,0.127,ACORN-A,Affluent
MAC003718,Std,08/06/2013 10:30:00,0.157,ACORN-A,Affluent
MAC003718,Std,08/06/2013 11:00:00,0.22,ACORN-A,Affluent
MAC003718,Std,08/06/2013 11:30:00,0.225,ACORN-A,Affluent
MAC003718,Std,08/06/2013 12:00:00,0.126,ACORN-A,Affluent
MAC003718,Std,08/06/2013 12:30:00,0.09,ACORN-A,Affluent
MAC003718,Std,08/06/2013 13:00:00,0.137,ACORN-A,Affluent
MAC003718,Std,08/06/2013 13:30:00,0.239,ACORN-A,Affluent
MAC003718,Std,08/06/2013 14:00:00,0.368,ACORN-A,Affluent
MAC003718,Std,08/06/2013 14:30:00,0.691,ACORN-A,Affluent
MAC003718,Std,08/06/2013 15:00:00,0.12,ACORN-A,Affluent
MAC003718,Std,08/06/2013 15:30:00,0.119,ACORN-A,Affluent
MAC003718,Std,08/06/2013 16:00:00,0.119,ACORN-A,Affluent
MAC003718,Std,08/06/2013 16:30:00,0.118,ACORN-A,Affluent
MAC003718,Std,08/06/2013 17:00:00,0.108,ACORN-A,Affluent
MAC003718,Std,08/06/2013 17:30:00,0.112,ACORN-A,Affluent
MAC003718,Std,08/06/2013 18:00:00,0.119,ACORN-A,Affluent
MAC003718,Std,08/06/2013 18:30:00,0.155,ACORN-A,Affluent
MAC003718,Std,08/06/2013 19:00:00,0.173,ACORN-A,Affluent
MAC003718,Std,08/06/2013 19:30:00,0.208,ACORN-A,Affluent
MAC003718,Std,08/06/2013 20:00:00,0.203,ACORN-A,Affluent
MAC003718,Std,08/06/2013 20:30:00,0.143,ACORN-A,Affluent
MAC003718,Std,08/06/2013 21:00:00,0.108,ACORN-A,Affluent
MAC003718,Std,08/06/2013 21:30:00,0.117,ACORN-A,Affluent
MAC003718,Std,08/06/2013 22:00:00,0.118,ACORN-A,Affluent
MAC003718,Std,08/06/2013 22:30:00,0.118,ACORN-A,Affluent
MAC003718,Std,08/06/2013 23:00:00,0.118,ACORN-A,Affluent
MAC003718,Std,08/06/2013 23:30:00,0.118,ACORN-A,Affluent
MAC003718,Std,09/06/2013 00:00:00,0.117,ACORN-A,Affluent
MAC003718,Std,09/06/2013 00:30:00,0.137,ACORN-A,Affluent
MAC003718,Std,09/06/2013 01:00:00,0.154,ACORN-A,Affluent
MAC003718,Std,09/06/2013 01:30:00,0.158,ACORN-A,Affluent
MAC003718,Std,09/06/2013 02:00:00,0.156,ACORN-A,Affluent
MAC003718,Std,09/06/2013 02:30:00,0.139,ACORN-A,Affluent
MAC003718,Std,09/06/2013 03:00:00,0.118,ACORN-A,Affluent
MAC003718,Std,09/06/2013 03:30:00,0.118,ACORN-A,Affluent
MAC003718,Std,09/06/2013 04:00:00,0.117,ACORN-A,Affluent
MAC003718,Std,09/06/2013 04:30:00,0.107,ACORN-A,Affluent
MAC003718,Std,09/06/2013 05:00:00,0.115,ACORN-A,Affluent
MAC003718,Std,09/06/2013 05:30:00,0.118,ACORN-A,Affluent
MAC003718,Std,09/06/2013 06:00:00,0.125,ACORN-A,Affluent
MAC003718,Std,09/06/2013 06:30:00,0.184,ACORN-A,Affluent
MAC003718,Std,09/06/2013 07:00:00,0.213,ACORN-A,Affluent
MAC003718,Std,09/06/2013 07:30:00,0.181,ACORN-A,Affluent
MAC003718,Std,09/06/2013 08:00:00,0.148,ACORN-A,Affluent
MAC003718,Std,09/06/2013 08:30:00,0.136,ACORN-A,Affluent
MAC003718,Std,09/06/2013 09:00:00,0.119,ACORN-A,Affluent
MAC003718,Std,09/06/2013 09:30:00,0.117,ACORN-A,Affluent
MAC003718,Std,09/06/2013 10:00:00,0.118,ACORN-A,Affluent
MAC003718,Std,09/06/2013 10:30:00,0.118,ACORN-A,Affluent
MAC003718,Std,09/06/2013 11:00:00,0.118,ACORN-A,Affluent
MAC003718,Std,09/06/2013 11:30:00,0.099,ACORN-A,Affluent
MAC003718,Std,09/06/2013 12:00:00,0.085,ACORN-A,Affluent
MAC003718,Std,09/06/2013 12:30:00,0.091,ACORN-A,Affluent
MAC003718,Std,09/06/2013 13:00:00,0.132,ACORN-A,Affluent
MAC003718,Std,09/06/2013 13:30:00,0.132,ACORN-A,Affluent
MAC003718,Std,09/06/2013 14:00:00,0.131,ACORN-A,Affluent
MAC003718,Std,09/06/2013 14:30:00,0.343,ACORN-A,Affluent
MAC003718,Std,09/06/2013 15:00:00,0.123,ACORN-A,Affluent
MAC003718,Std,09/06/2013 15:30:00,0.33,ACORN-A,Affluent
MAC003718,Std,09/06/2013 16:00:00,0.209,ACORN-A,Affluent
MAC003718,Std,09/06/2013 16:30:00,0.153,ACORN-A,Affluent
MAC003718,Std,09/06/2013 17:00:00,0.18,ACORN-A,Affluent
MAC003718,Std,09/06/2013 17:30:00,0.666,ACORN-A,Affluent
MAC003718,Std,09/06/2013 18:00:00,0.268,ACORN-A,Affluent
MAC003718,Std,09/06/2013 18:30:00,0.187,ACORN-A,Affluent
MAC003718,Std,09/06/2013 19:00:00,0.187,ACORN-A,Affluent
MAC003718,Std,09/06/2013 19:30:00,0.281,ACORN-A,Affluent
MAC003718,Std,09/06/2013 20:00:00,0.165,ACORN-A,Affluent
MAC003718,Std,09/06/2013 20:30:00,0.276,ACORN-A,Affluent
MAC003718,Std,09/06/2013 21:00:00,0.284,ACORN-A,Affluent
MAC003718,Std,09/06/2013 21:30:00,0.669,ACORN-A,Affluent
MAC003718,Std,09/06/2013 22:00:00,0.607,ACORN-A,Affluent
MAC003718,Std,09/06/2013 22:30:00,0.309,ACORN-A,Affluent
MAC003718,Std,09/06/2013 23:00:00,0.078,ACORN-A,Affluent
MAC003718,Std,09/06/2013 23:30:00,0.125,ACORN-A,Affluent
MAC003718,Std,10/06/2013 00:00:00,0.133,ACORN-A,Affluent
MAC003718,Std,10/06/2013 00:30:00,0.129,ACORN-A,Affluent
MAC003718,Std,10/06/2013 01:00:00,0.127,ACORN-A,Affluent
MAC003718,Std,10/06/2013 01:30:00,0.106,ACORN-A,Affluent
MAC003718,Std,10/06/2013 02:00:00,0.079,ACORN-A,Affluent
MAC003718,Std,10/06/2013 02:30:00,0.089,ACORN-A,Affluent
MAC003718,Std,10/06/2013 03:00:00,0.09,ACORN-A,Affluent
MAC003718,Std,10/06/2013 03:30:00,0.089,ACORN-A,Affluent
MAC003718,Std,10/06/2013 04:00:00,0.09,ACORN-A,Affluent
MAC003718,Std,10/06/2013 04:30:00,0.082,ACORN-A,Affluent
MAC003718,Std,10/06/2013 05:00:00,0.082,ACORN-A,Affluent
MAC003718,Std,10/06/2013 05:30:00,0.104,ACORN-A,Affluent
MAC003718,Std,10/06/2013 06:00:00,0.186,ACORN-A,Affluent
MAC003718,Std,10/06/2013 06:30:00,0.177,ACORN-A,Affluent
MAC003718,Std,10/06/2013 07:00:00,0.207,ACORN-A,Affluent
MAC003718,Std,10/06/2013 07:30:00,0.258,ACORN-A,Affluent
MAC003718,Std,10/06/2013 08:00:00,0.375,ACORN-A,Affluent
MAC003718,Std,10/06/2013 08:30:00,0.476,ACORN-A,Affluent
MAC003718,Std,10/06/2013 09:00:00,0.186,ACORN-A,Affluent
MAC003718,Std,10/06/2013 09:30:00,0.219,ACORN-A,Affluent
MAC003718,Std,10/06/2013 10:00:00,0.727,ACORN-A,Affluent
MAC003718,Std,10/06/2013 10:30:00,0.438,ACORN-A,Affluent
MAC003718,Std,10/06/2013 11:00:00,0.17,ACORN-A,Affluent
MAC003718,Std,10/06/2013 11:30:00,0.175,ACORN-A,Affluent
MAC003718,Std,10/06/2013 12:00:00,0.134,ACORN-A,Affluent
MAC003718,Std,10/06/2013 12:30:00,0.211,ACORN-A,Affluent
MAC003718,Std,10/06/2013 13:00:00,0.256,ACORN-A,Affluent
MAC003718,Std,10/06/2013 13:30:00,0.128,ACORN-A,Affluent
MAC003718,Std,10/06/2013 14:00:00,0.131,ACORN-A,Affluent
MAC003718,Std,10/06/2013 14:30:00,0.29,ACORN-A,Affluent
MAC003718,Std,10/06/2013 15:00:00,0.25,ACORN-A,Affluent
MAC003718,Std,10/06/2013 15:30:00,0.612,ACORN-A,Affluent
MAC003718,Std,10/06/2013 16:00:00,0.184,ACORN-A,Affluent
MAC003718,Std,10/06/2013 16:30:00,0.095,ACORN-A,Affluent
MAC003718,Std,10/06/2013 17:00:00,0.104,ACORN-A,Affluent
MAC003718,Std,10/06/2013 17:30:00,0.134,ACORN-A,Affluent
MAC003718,Std,10/06/2013 18:00:00,0.127,ACORN-A,Affluent
MAC003718,Std,10/06/2013 18:30:00,0.265,ACORN-A,Affluent
MAC003718,Std,10/06/2013 19:00:00,0.202,ACORN-A,Affluent
MAC003718,Std,10/06/2013 19:30:00,0.195,ACORN-A,Affluent
MAC003718,Std,10/06/2013 20:00:00,0.197,ACORN-A,Affluent
MAC003718,Std,10/06/2013 20:30:00,0.187,ACORN-A,Affluent
MAC003718,Std,10/06/2013 21:00:00,0.144,ACORN-A,Affluent
MAC003718,Std,10/06/2013 21:30:00,0.175,ACORN-A,Affluent
MAC003718,Std,10/06/2013 22:00:00,0.198,ACORN-A,Affluent
MAC003718,Std,10/06/2013 22:30:00,0.758,ACORN-A,Affluent
MAC003718,Std,10/06/2013 23:00:00,0.17,ACORN-A,Affluent
MAC003718,Std,10/06/2013 23:30:00,0.672,ACORN-A,Affluent
MAC003718,Std,11/06/2013 00:00:00,0.133,ACORN-A,Affluent
MAC003718,Std,11/06/2013 00:30:00,0.129,ACORN-A,Affluent
MAC003718,Std,11/06/2013 01:00:00,0.128,ACORN-A,Affluent
MAC003718,Std,11/06/2013 01:30:00,0.099,ACORN-A,Affluent
MAC003718,Std,11/06/2013 02:00:00,0.08,ACORN-A,Affluent
MAC003718,Std,11/06/2013 02:30:00,0.089,ACORN-A,Affluent
MAC003718,Std,11/06/2013 03:00:00,0.09,ACORN-A,Affluent
MAC003718,Std,11/06/2013 03:30:00,0.089,ACORN-A,Affluent
MAC003718,Std,11/06/2013 04:00:00,0.094,ACORN-A,Affluent
MAC003718,Std,11/06/2013 04:30:00,0.079,ACORN-A,Affluent
MAC003718,Std,11/06/2013 05:00:00,0.085,ACORN-A,Affluent
MAC003718,Std,11/06/2013 05:30:00,0.094,ACORN-A,Affluent
MAC003718,Std,11/06/2013 06:00:00,0.173,ACORN-A,Affluent
MAC003718,Std,11/06/2013 06:30:00,0.319,ACORN-A,Affluent
MAC003718,Std,11/06/2013 07:00:00,0.216,ACORN-A,Affluent
MAC003718,Std,11/06/2013 07:30:00,0.282,ACORN-A,Affluent
MAC003718,Std,11/06/2013 08:00:00,0.186,ACORN-A,Affluent
MAC003718,Std,11/06/2013 08:30:00,0.168,ACORN-A,Affluent
MAC003718,Std,11/06/2013 09:00:00,0.223,ACORN-A,Affluent
MAC003718,Std,11/06/2013 09:30:00,0.367,ACORN-A,Affluent
MAC003718,Std,11/06/2013 10:00:00,0.286,ACORN-A,Affluent
MAC003718,Std,11/06/2013 10:30:00,0.129,ACORN-A,Affluent
MAC003718,Std,11/06/2013 11:00:00,0.095,ACORN-A,Affluent
MAC003718,Std,11/06/2013 11:30:00,0.087,ACORN-A,Affluent
MAC003718,Std,11/06/2013 12:00:00,0.088,ACORN-A,Affluent
MAC003718,Std,11/06/2013 12:30:00,0.131,ACORN-A,Affluent
MAC003718,Std,11/06/2013 13:00:00,0.118,ACORN-A,Affluent
MAC003718,Std,11/06/2013 13:30:00,0.127,ACORN-A,Affluent
MAC003718,Std,11/06/2013 14:00:00,0.117,ACORN-A,Affluent
MAC003718,Std,11/06/2013 14:30:00,0.089,ACORN-A,Affluent
MAC003718,Std,11/06/2013 15:00:00,0.089,ACORN-A,Affluent
MAC003718,Std,11/06/2013 15:30:00,0.077,ACORN-A,Affluent
MAC003718,Std,11/06/2013 16:00:00,0.084,ACORN-A,Affluent
MAC003718,Std,11/06/2013 16:30:00,0.088,ACORN-A,Affluent
MAC003718,Std,11/06/2013 17:00:00,0.088,ACORN-A,Affluent
MAC003718,Std,11/06/2013 17:30:00,0.088,ACORN-A,Affluent
MAC003718,Std,11/06/2013 18:00:00,0.096,ACORN-A,Affluent
MAC003718,Std,11/06/2013 18:30:00,0.109,ACORN-A,Affluent
MAC003718,Std,11/06/2013 19:00:00,0.253,ACORN-A,Affluent
MAC003718,Std,11/06/2013 19:30:00,0.292,ACORN-A,Affluent
MAC003718,Std,11/06/2013 20:00:00,0.221,ACORN-A,Affluent
MAC003718,Std,11/06/2013 20:30:00,0.384,ACORN-A,Affluent
MAC003718,Std,11/06/2013 21:00:00,0.21,ACORN-A,Affluent
MAC003718,Std,11/06/2013 21:30:00,0.173,ACORN-A,Affluent
MAC003718,Std,11/06/2013 22:00:00,0.138,ACORN-A,Affluent
MAC003718,Std,11/06/2013 22:30:00,0.25,ACORN-A,Affluent
MAC003718,Std,11/06/2013 23:00:00,0.204,ACORN-A,Affluent
MAC003718,Std,11/06/2013 23:30:00,0.092,ACORN-A,Affluent
MAC003718,Std,12/06/2013 00:00:00,0.091,ACORN-A,Affluent
MAC003718,Std,12/06/2013 00:30:00,0.09,ACORN-A,Affluent
MAC003718,Std,12/06/2013 01:00:00,0.124,ACORN-A,Affluent
MAC003718,Std,12/06/2013 01:30:00,0.126,ACORN-A,Affluent
MAC003718,Std,12/06/2013 02:00:00,0.176,ACORN-A,Affluent
MAC003718,Std,12/06/2013 02:30:00,0.129,ACORN-A,Affluent
MAC003718,Std,12/06/2013 03:00:00,0.097,ACORN-A,Affluent
MAC003718,Std,12/06/2013 03:30:00,0.09,ACORN-A,Affluent
MAC003718,Std,12/06/2013 04:00:00,0.088,ACORN-A,Affluent
MAC003718,Std,12/06/2013 04:30:00,0.08,ACORN-A,Affluent
MAC003718,Std,12/06/2013 05:00:00,0.085,ACORN-A,Affluent
MAC003718,Std,12/06/2013 05:30:00,0.095,ACORN-A,Affluent
MAC003718,Std,12/06/2013 06:00:00,0.14,ACORN-A,Affluent
MAC003718,Std,12/06/2013 06:30:00,0.138,ACORN-A,Affluent
MAC003718,Std,12/06/2013 07:00:00,0.251,ACORN-A,Affluent
MAC003718,Std,12/06/2013 07:30:00,0.392,ACORN-A,Affluent
MAC003718,Std,12/06/2013 08:00:00,0.172,ACORN-A,Affluent
MAC003718,Std,12/06/2013 08:30:00,0.175,ACORN-A,Affluent
MAC003718,Std,12/06/2013 09:00:00,0.298,ACORN-A,Affluent
MAC003718,Std,12/06/2013 09:30:00,0.373,ACORN-A,Affluent
MAC003718,Std,12/06/2013 10:00:00,0.24,ACORN-A,Affluent
MAC003718,Std,12/06/2013 10:30:00,0.139,ACORN-A,Affluent
MAC003718,Std,12/06/2013 11:00:00,0.121,ACORN-A,Affluent
MAC003718,Std,12/06/2013 11:30:00,0.101,ACORN-A,Affluent
MAC003718,Std,12/06/2013 12:00:00,0.093,ACORN-A,Affluent
MAC003718,Std,12/06/2013 12:30:00,0.097,ACORN-A,Affluent
MAC003718,Std,12/06/2013 13:00:00,0.233,ACORN-A,Affluent
MAC003718,Std,12/06/2013 13:30:00,0.161,ACORN-A,Affluent
MAC003718,Std,12/06/2013 14:00:00,0.128,ACORN-A,Affluent
MAC003718,Std,12/06/2013 14:30:00,0.125,ACORN-A,Affluent
MAC003718,Std,12/06/2013 15:00:00,0.111,ACORN-A,Affluent
MAC003718,Std,12/06/2013 15:30:00,0.094,ACORN-A,Affluent
MAC003718,Std,12/06/2013 16:00:00,0.218,ACORN-A,Affluent
MAC003718,Std,12/06/2013 16:30:00,0.26,ACORN-A,Affluent
MAC003718,Std,12/06/2013 17:00:00,0.204,ACORN-A,Affluent
MAC003718,Std,12/06/2013 17:30:00,0.181,ACORN-A,Affluent
MAC003718,Std,12/06/2013 18:00:00,0.209,ACORN-A,Affluent
MAC003718,Std,12/06/2013 18:30:00,0.469,ACORN-A,Affluent
MAC003718,Std,12/06/2013 19:00:00,0.385,ACORN-A,Affluent
MAC003718,Std,12/06/2013 19:30:00,0.231,ACORN-A,Affluent
MAC003718,Std,12/06/2013 20:00:00,0.28,ACORN-A,Affluent
MAC003718,Std,12/06/2013 20:30:00,0.183,ACORN-A,Affluent
MAC003718,Std,12/06/2013 21:00:00,0.223,ACORN-A,Affluent
MAC003718,Std,12/06/2013 21:30:00,0.275,ACORN-A,Affluent
MAC003718,Std,12/06/2013 22:00:00,0.546,ACORN-A,Affluent
MAC003718,Std,12/06/2013 22:30:00,0.526,ACORN-A,Affluent
MAC003718,Std,12/06/2013 23:00:00,0.654,ACORN-A,Affluent
MAC003718,Std,12/06/2013 23:30:00,0.099,ACORN-A,Affluent
MAC003718,Std,13/06/2013 00:00:00,0.09,ACORN-A,Affluent
MAC003718,Std,13/06/2013 00:30:00,0.087,ACORN-A,Affluent
MAC003718,Std,13/06/2013 01:00:00,0.109,ACORN-A,Affluent
MAC003718,Std,13/06/2013 01:30:00,0.14,ACORN-A,Affluent
MAC003718,Std,13/06/2013 02:00:00,0.136,ACORN-A,Affluent
MAC003718,Std,13/06/2013 02:30:00,0.135,ACORN-A,Affluent
MAC003718,Std,13/06/2013 03:00:00,0.131,ACORN-A,Affluent
MAC003718,Std,13/06/2013 03:30:00,0.09,ACORN-A,Affluent
MAC003718,Std,13/06/2013 04:00:00,0.094,ACORN-A,Affluent
MAC003718,Std,13/06/2013 04:30:00,0.094,ACORN-A,Affluent
MAC003718,Std,13/06/2013 05:00:00,0.094,ACORN-A,Affluent
MAC003718,Std,13/06/2013 05:30:00,0.1,ACORN-A,Affluent
MAC003718,Std,13/06/2013 06:00:00,0.146,ACORN-A,Affluent
MAC003718,Std,13/06/2013 06:30:00,0.155,ACORN-A,Affluent
MAC003718,Std,13/06/2013 07:00:00,0.283,ACORN-A,Affluent
MAC003718,Std,13/06/2013 07:30:00,0.218,ACORN-A,Affluent
MAC003718,Std,13/06/2013 08:00:00,0.303,ACORN-A,Affluent
MAC003718,Std,13/06/2013 08:30:00,0.398,ACORN-A,Affluent
MAC003718,Std,13/06/2013 09:00:00,0.18,ACORN-A,Affluent
MAC003718,Std,13/06/2013 09:30:00,0.119,ACORN-A,Affluent
MAC003718,Std,13/06/2013 10:00:00,0.088,ACORN-A,Affluent
MAC003718,Std,13/06/2013 10:30:00,0.094,ACORN-A,Affluent
MAC003718,Std,13/06/2013 11:00:00,0.094,ACORN-A,Affluent
MAC003718,Std,13/06/2013 11:30:00,0.094,ACORN-A,Affluent
MAC003718,Std,13/06/2013 12:00:00,0.094,ACORN-A,Affluent
MAC003718,Std,13/06/2013 12:30:00,0.126,ACORN-A,Affluent
MAC003718,Std,13/06/2013 13:00:00,0.176,ACORN-A,Affluent
MAC003718,Std,13/06/2013 13:30:00,0.173,ACORN-A,Affluent
MAC003718,Std,13/06/2013 14:00:00,0.161,ACORN-A,Affluent
MAC003718,Std,13/06/2013 14:30:00,0.159,ACORN-A,Affluent
MAC003718,Std,13/06/2013 15:00:00,0.13,ACORN-A,Affluent
MAC003718,Std,13/06/2013 15:30:00,0.119,ACORN-A,Affluent
MAC003718,Std,13/06/2013 16:00:00,0.108,ACORN-A,Affluent
MAC003718,Std,13/06/2013 16:30:00,0.111,ACORN-A,Affluent
MAC003718,Std,13/06/2013 17:00:00,0.151,ACORN-A,Affluent
MAC003718,Std,13/06/2013 17:30:00,0.157,ACORN-A,Affluent
MAC003718,Std,13/06/2013 18:00:00,0.282,ACORN-A,Affluent
MAC003718,Std,13/06/2013 18:30:00,0.157,ACORN-A,Affluent
MAC003718,Std,13/06/2013 19:00:00,0.198,ACORN-A,Affluent
MAC003718,Std,13/06/2013 19:30:00,0.296,ACORN-A,Affluent
MAC003718,Std,13/06/2013 20:00:00,0.249,ACORN-A,Affluent
MAC003718,Std,13/06/2013 20:30:00,0.187,ACORN-A,Affluent
MAC003718,Std,13/06/2013 21:00:00,0.185,ACORN-A,Affluent
MAC003718,Std,13/06/2013 21:30:00,0.167,ACORN-A,Affluent
MAC003718,Std,13/06/2013 22:00:00,0.155,ACORN-A,Affluent
MAC003718,Std,13/06/2013 22:30:00,0.678,ACORN-A,Affluent
MAC003718,Std,13/06/2013 23:00:00,0.294,ACORN-A,Affluent
MAC003718,Std,13/06/2013 23:30:00,0.636,ACORN-A,Affluent
MAC003718,Std,14/06/2013 00:00:00,0.096,ACORN-A,Affluent
MAC003718,Std,14/06/2013 00:30:00,0.117,ACORN-A,Affluent
MAC003718,Std,14/06/2013 01:00:00,0.135,ACORN-A,Affluent
MAC003718,Std,14/06/2013 01:30:00,0.124,ACORN-A,Affluent
MAC003718,Std,14/06/2013 02:00:00,0.132,ACORN-A,Affluent
MAC003718,Std,14/06/2013 02:30:00,0.13,ACORN-A,Affluent
MAC003718,Std,14/06/2013 03:00:00,0.093,ACORN-A,Affluent
MAC003718,Std,14/06/2013 03:30:00,0.094,ACORN-A,Affluent
MAC003718,Std,14/06/2013 04:00:00,0.095,ACORN-A,Affluent
MAC003718,Std,14/06/2013 04:30:00,0.083,ACORN-A,Affluent
MAC003718,Std,14/06/2013 05:00:00,0.09,ACORN-A,Affluent
MAC003718,Std,14/06/2013 05:30:00,0.1,ACORN-A,Affluent
MAC003718,Std,14/06/2013 06:00:00,0.145,ACORN-A,Affluent
MAC003718,Std,14/06/2013 06:30:00,0.153,ACORN-A,Affluent
MAC003718,Std,14/06/2013 07:00:00,0.165,ACORN-A,Affluent
MAC003718,Std,14/06/2013 07:30:00,0.372,ACORN-A,Affluent
MAC003718,Std,14/06/2013 08:00:00,0.28,ACORN-A,Affluent
MAC003718,Std,14/06/2013 08:30:00,0.227,ACORN-A,Affluent
MAC003718,Std,14/06/2013 09:00:00,0.299,ACORN-A,Affluent
MAC003718,Std,14/06/2013 09:30:00,0.222,ACORN-A,Affluent
MAC003718,Std,14/06/2013 10:00:00,0.151,ACORN-A,Affluent
MAC003718,Std,14/06/2013 10:30:00,0.206,ACORN-A,Affluent
MAC003718,Std,14/06/2013 11:00:00,0.102,ACORN-A,Affluent
MAC003718,Std,14/06/2013 11:30:00,0.094,ACORN-A,Affluent
MAC003718,Std,14/06/2013 12:00:00,0.094,ACORN-A,Affluent
MAC003718,Std,14/06/2013 12:30:00,0.095,ACORN-A,Affluent
MAC003718,Std,14/06/2013 13:00:00,0.107,ACORN-A,Affluent
MAC003718,Std,14/06/2013 13:30:00,0.139,ACORN-A,Affluent
MAC003718,Std,14/06/2013 14:00:00,0.138,ACORN-A,Affluent
MAC003718,Std,14/06/2013 14:30:00,0.134,ACORN-A,Affluent
MAC003718,Std,14/06/2013 15:00:00,0.127,ACORN-A,Affluent
MAC003718,Std,14/06/2013 15:30:00,0.095,ACORN-A,Affluent
MAC003718,Std,14/06/2013 16:00:00,0.198,ACORN-A,Affluent
MAC003718,Std,14/06/2013 16:30:00,0.16,ACORN-A,Affluent
MAC003718,Std,14/06/2013 17:00:00,0.154,ACORN-A,Affluent
MAC003718,Std,14/06/2013 17:30:00,0.12,ACORN-A,Affluent
MAC003718,Std,14/06/2013 18:00:00,0.121,ACORN-A,Affluent
MAC003718,Std,14/06/2013 18:30:00,0.291,ACORN-A,Affluent
MAC003718,Std,14/06/2013 19:00:00,0.225,ACORN-A,Affluent
MAC003718,Std,14/06/2013 19:30:00,0.343,ACORN-A,Affluent
MAC003718,Std,14/06/2013 20:00:00,0.341,ACORN-A,Affluent
MAC003718,Std,14/06/2013 20:30:00,0.416,ACORN-A,Affluent
MAC003718,Std,14/06/2013 21:00:00,0.248,ACORN-A,Affluent
MAC003718,Std,14/06/2013 21:30:00,0.206,ACORN-A,Affluent
MAC003718,Std,14/06/2013 22:00:00,0.3,ACORN-A,Affluent
MAC003718,Std,14/06/2013 22:30:00,0.538,ACORN-A,Affluent
MAC003718,Std,14/06/2013 23:00:00,0.723,ACORN-A,Affluent
MAC003718,Std,14/06/2013 23:30:00,0.131,ACORN-A,Affluent
MAC003718,Std,15/06/2013 00:00:00,0.465,ACORN-A,Affluent
MAC003718,Std,15/06/2013 00:30:00,0.267,ACORN-A,Affluent
MAC003718,Std,15/06/2013 01:00:00,0.109,ACORN-A,Affluent
MAC003718,Std,15/06/2013 01:30:00,0.139,ACORN-A,Affluent
MAC003718,Std,15/06/2013 02:00:00,0.136,ACORN-A,Affluent
MAC003718,Std,15/06/2013 02:30:00,0.134,ACORN-A,Affluent
MAC003718,Std,15/06/2013 03:00:00,0.133,ACORN-A,Affluent
MAC003718,Std,15/06/2013 03:30:00,0.095,ACORN-A,Affluent
MAC003718,Std,15/06/2013 04:00:00,0.086,ACORN-A,Affluent
MAC003718,Std,15/06/2013 04:30:00,0.095,ACORN-A,Affluent
MAC003718,Std,15/06/2013 05:00:00,0.094,ACORN-A,Affluent
MAC003718,Std,15/06/2013 05:30:00,0.094,ACORN-A,Affluent
